PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20120102;3;7;13060;ReprEvadiu;1;4;0;0;9;0.061255743;0.060949464;0.05949464;0.818300153;800;796;777;10687;0;16;0;57;4821;0;0;1;124
20120102;0;7;8152;ReprEvadiu;1;13;0;0;619;0;0.038886163;0.442100098;0.519013739;0;317;3604;4231;0;14;0;17;1759;0;0;3;101
20120102;12;32;55915;Sucesso;7;58;1156;53;10677;0;0.04311902;0.314405795;0.642475186;0;2411;17580;35924;0;21;0;26;3777;0;0;66;327
20120102;0;7;8790;ReprEvadiu;0;7;0;0;0;0.048350398;0.043458476;0;0.908191126;425;382;0;7983;0;13;0;13;1447;0;0;2;71
20120102;3;20;27019;ReprEvadiu;2;14;0;0;309;0.080757985;0.284022355;0.168474037;0.466745623;2182;7674;4552;12611;0;12;0;48;11846;0;0;6;159
20120102;0;8;8182;ReprEvadiu;0;6;0;8;496;0.041432413;0;0.416890736;0.541676852;339;0;3411;4432;0;2;0;9;1004;0;0;8;61
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120102;6;24;61590;Sucesso;1;46;0;0;891;0.366260757;0.053937327;0.078665368;0.501136548;22558;3322;4845;30865;0;48;0;190;31588;0;0;6;477
20120102;0;4;11631;ReprEvadiu;1;6;0;0;0;0;0;0.191471069;0.808528931;0;0;2227;9404;0;4;0;18;5080;0;0;1;58
20120102;4;21;18254;ReprEvadiu;2;4;0;0;0;0.02114605;0.484606114;0.244603922;0.249643914;386;8846;4465;4557;0;30;0;28;4126;0;0;8;151
20120102;0;8;3307;ReprEvadiu;0;3;0;0;0;0;0.279407318;0.339885092;0.38070759;0;924;1124;1259;0;5;0;4;518;0;0;0;29
20120101;0;5;4877;ReprEvadiu;0;4;0;0;358;0;0.069509945;0.287881895;0.642608161;0;339;1404;3134;0;2;0;16;2908;0;0;0;71
20120101;1;3;4228;ReprEvadiu;2;6;0;0;160;0;0.309366131;0.165326395;0.525307474;0;1308;699;2221;0;0;0;4;1141;0;0;2;29
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;0;8;14950;ReprEvadiu;1;5;0;0;0;0;0.342541806;0.02006689;0.637391304;0;5121;300;9529;0;6;0;34;4107;0;0;5;120
20120101;0;10;16072;ReprEvadiu;1;25;0;9;1444;0.130350921;0.118653559;0;0.75099552;2095;1907;0;12070;0;6;0;52;6860;0;0;14;181
20120101;0;10;7643;ReprEvadiu;0;2;0;0;0;0;0.201099045;0.480570457;0.318330498;0;1537;3673;2433;0;3;0;20;2686;0;0;0;45
20120101;0;4;1890;ReprEvadiu;1;5;0;0;0;0;0;0.556084656;0.443915344;0;0;1051;839;0;5;0;6;596;0;0;1;52
20120101;0;4;4791;ReprEvadiu;1;5;0;0;0;0;0;0;1;0;0;0;4791;0;1;0;13;1632;0;0;1;41
20120101;16;17;27989;ReprEvadiu;2;14;89;36;2752;0;0.042016506;0.250562721;0.707420772;0;1176;7013;19800;0;14;0;69;13878;0;0;46;202
20120101;4;14;14609;ReprEvadiu;1;7;0;5;947;0;0;0;1;0;0;0;14609;0;8;0;24;5445;0;0;10;95
20120101;8;25;23912;Sucesso;0;24;675;0;585;0;0.093342255;0.342631315;0.56402643;0;2232;8193;13487;0;22;0;113;10192;0;0;10;258
20120101;12;21;45504;ReprEvadiu;0;21;8;58;8050;0;0.042589662;0.364583333;0.592827004;0;1938;16590;26976;0;22;0;104;14685;0;0;68;469
20120101;8;25;35391;ReprEvadiu;1;19;392;0;800;0.070611172;0.188550761;0.49586053;0.244977537;2499;6673;17549;8670;0;10;0;130;19666;0;0;5;273
20120101;21;36;45423;Sucesso;3;27;481;35;4789;0.006934813;0.039693547;0.136362636;0.817009004;315;1803;6194;37111;0;15;0;68;8642;0;0;42;396
20120101;5;15;10643;ReprEvadiu;1;7;0;0;15;0;0.330264023;0.280559992;0.389175984;0;3515;2986;4142;0;14;0;9;2268;0;0;5;80
20120101;8;21;52063;Sucesso;8;43;355;25;3525;0.137333615;0.047807464;0.246144095;0.568714826;7150;2489;12815;29609;0;9;0;49;15366;0;0;37;298
20120101;0;3;1897;ReprEvadiu;0;3;0;0;0;0;0;1;0;0;0;1897;0;0;1;0;8;963;0;0;0;25
20120101;10;11;18964;ReprEvadiu;0;5;0;0;28;0;0;0.099082472;0.900917528;0;0;1879;17085;0;7;0;50;12631;0;0;2;109
20120101;10;22;31415;ReprEvadiu;1;16;309;3;2284;0;0.096005093;0.300334235;0.603660672;0;3016;9435;18964;0;23;0;72;12425;0;0;8;290
20120101;3;16;23892;ReprEvadiu;1;13;0;80;9176;0;0.08839779;0.163318266;0.748283944;0;2112;3902;17878;0;5;0;77;5788;0;0;85;208
20120101;5;11;6650;ReprEvadiu;0;0;0;0;754;0.052030075;0.17593985;0.19443609;0.577593985;346;1170;1293;3841;0;5;0;21;2344;0;0;4;45
20120101;4;26;25930;ReprEvadiu;8;43;911;0;311;0;0.060856151;0.408831469;0.530312379;0;1578;10601;13751;0;7;0;27;6723;0;0;10;203
20120101;5;14;14646;ReprEvadiu;0;2;91;14;2527;0;0.117574764;0.462447085;0.419978151;0;1722;6773;6151;0;14;0;79;6292;0;0;18;143
20120101;5;13;16283;ReprEvadiu;0;4;0;0;2564;0;0.041024381;0.096419579;0.86255604;0;668;1570;14045;0;5;0;40;8620;0;0;2;129
20120101;5;14;17713;Sucesso;1;7;3;0;0;0.01947722;0;0.069440524;0.911082256;345;0;1230;16138;0;7;0;46;11225;0;0;6;161
20120101;1;17;18377;ReprEvadiu;2;13;0;0;0;0;0.548674974;0.131142189;0.320182837;0;10083;2410;5884;0;10;0;85;10327;0;0;6;191
20120101;2;14;9122;ReprEvadiu;0;4;300;0;300;0;0.233939925;0.59383907;0.172221004;0;2134;5417;1571;0;15;0;26;3304;0;0;8;90
20120201;13;27;18600;Sucesso;0;10;0;0;174;0;0.560806452;0.423064516;0.016129032;0;10431;7869;300;0;21;0;23;2753;0;0;6;197
20120201;0;11;6949;ReprEvadiu;0;0;0;0;1198;0.299035832;0.376313139;0.009641675;0.315009354;2078;2615;67;2189;0;11;0;14;2038;0;0;0;85
20120201;2;19;18322;ReprEvadiu;1;13;0;0;473;0;0;0.151457264;0.848542736;0;0;2775;15547;0;3;0;29;6008;0;0;3;110
20120201;9;13;9000;Sucesso;2;9;1387;0;0;0;0.077111111;0.36;0.562888889;0;694;3240;5066;0;4;0;37;4079;0;0;6;82
20120201;21;28;48889;Sucesso;1;11;30;0;623;0.012272699;0.199860909;0.562253268;0.225613124;600;9771;27488;11030;0;18;0;107;22581;0;0;7;306
20120201;1;10;4423;ReprEvadiu;0;1;0;0;0;0;0.318562062;0.275152611;0.406285327;0;1409;1217;1797;0;1;0;17;2315;0;0;0;36
20120201;0;2;433;ReprEvadiu;0;3;0;0;0;0;0.094688222;0.905311778;0;0;41;392;0;0;0;0;1;0;0;0;0;10
20120201;12;26;25928;Sucesso;0;27;50;20;3803;0.036678494;0.023141006;0.113969454;0.826211046;951;600;2955;21422;0;17;0;31;5025;0;0;24;202
20120201;6;20;8229;ReprEvadiu;0;4;0;0;306;0;0;0.227731195;0.772268805;0;0;1874;6355;0;10;0;13;1704;0;0;4;67
20120201;0;4;1725;ReprEvadiu;0;0;0;0;0;0;0.365797101;0.460289855;0.173913043;0;631;794;300;0;1;0;3;1086;0;0;0;7
20120201;4;25;33766;Sucesso;6;49;300;0;582;0.031451756;0;0.344370076;0.624178167;1062;0;11628;21076;0;14;0;74;11597;0;0;16;255
20120201;2;10;13150;ReprEvadiu;0;4;8;7;1002;0;0.133307985;0.045627376;0.821064639;0;1753;600;10797;0;3;0;34;5936;0;0;7;94
20120201;1;5;7605;ReprEvadiu;0;2;0;0;0;0;0;0.180407627;0.819592373;0;0;1372;6233;0;1;0;18;2599;0;0;0;53
20120201;0;3;5526;ReprEvadiu;1;12;0;0;0;0;0;0.079623598;0.920376402;0;0;440;5086;0;0;0;2;343;0;0;1;53
20120201;0;2;802;ReprEvadiu;0;0;0;0;0;0;1;0;0;0;802;0;0;0;0;0;2;370;0;0;0;6
20120201;5;8;26304;Sucesso;0;10;0;0;0;0.011405109;0.102798054;0.240229623;0.645567214;300;2704;6319;16981;0;11;0;42;8889;0;0;4;179
20120201;5;26;41246;Sucesso;2;28;1255;69;7309;0.016850119;0;0.109901566;0.873248315;695;0;4533;36018;0;16;0;106;16310;0;0;83;250
20120201;5;16;16722;ReprEvadiu;1;13;429;0;935;0;0.279332616;0.344336802;0.376330582;0;4671;5758;6293;0;4;0;36;6268;0;0;1;144
20120201;1;6;9780;ReprEvadiu;1;11;0;0;328;0;0;0.058793456;0.941206544;0;0;575;9205;0;0;0;19;3010;0;0;1;80
20120201;2;14;12856;Sucesso;0;9;247;0;0;0;0;0.279247044;0.720752956;0;0;3590;9266;0;8;0;22;6400;0;0;4;71
20120201;0;6;6474;ReprEvadiu;1;5;0;0;300;0;0.059159716;0.161260426;0.779579858;0;383;1044;5047;0;2;0;33;2663;0;0;3;62
20120201;1;7;3928;ReprEvadiu;0;0;0;0;0;0;0.417769857;0.33808554;0.244144603;0;1641;1328;959;0;6;0;6;1669;0;0;4;31
20120201;0;14;19366;ReprEvadiu;0;6;0;18;3114;0.015800888;0.001239285;0.157492513;0.825467314;306;24;3050;15986;0;5;0;55;11499;0;0;18;152
20120201;5;21;22439;Sucesso;1;7;11;0;0;0.027853291;0.275547039;0.497259236;0.199340434;625;6183;11158;4473;0;11;0;44;9859;0;0;5;111
20120201;4;27;25786;ReprEvadiu;0;8;0;14;3316;0;0.283642287;0.226634608;0.489723106;0;7314;5844;12628;0;12;0;62;9031;0;0;16;169
20120201;13;29;58816;Sucesso;6;65;155;103;9302;0.005100653;0.318450762;0.24437228;0.432076306;300;18730;14373;25413;0;17;0;113;19783;0;0;121;450
20120201;0;8;10302;ReprEvadiu;1;9;0;0;707;0;0;0;1;0;0;0;10302;0;1;0;28;4092;0;0;1;102
20120201;0;12;9533;ReprEvadiu;0;5;0;0;0;0;0.168152733;0.035350886;0.796496381;0;1603;337;7593;0;7;0;38;4282;0;0;0;103
20120201;2;21;32820;ReprEvadiu;0;38;0;1;1207;0.012065814;0.390067032;0.211395491;0.386471664;396;12802;6938;12684;0;36;0;67;9192;0;0;3;307
20120201;10;20;13959;ReprEvadiu;4;12;0;0;181;0.263271008;0.023855577;0.195716026;0.517157389;3675;333;2732;7219;0;17;0;9;1682;0;0;8;120
20120201;0;1;96;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;96;0;0;0;0;0;0;0;0;2
20120201;20;15;37003;ReprEvadiu;2;21;112;10;1560;0;0.076669459;0.149096019;0.774234522;0;2837;5517;28649;0;64;0;41;8210;0;0;24;339
20120201;0;5;5031;ReprEvadiu;0;0;0;0;0;0;0.366726297;0.633273703;0;0;1845;3186;0;0;8;0;21;2591;0;0;0;45
20120201;6;17;29693;ReprEvadiu;4;18;0;53;3555;0.013370155;0;0.32071532;0.665914525;397;0;9523;19773;0;20;0;71;14851;0;0;61;190
20120201;6;20;15363;Sucesso;1;4;0;0;1427;0;0.084944347;0.022000911;0.893054742;0;1305;338;13720;0;20;0;9;2675;0;0;7;87
20120201;0;3;2590;ReprEvadiu;1;6;0;9;641;0.147876448;0;0;0.852123552;383;0;0;2207;0;0;0;4;711;0;0;10;25
20120201;0;6;2841;ReprEvadiu;0;2;0;0;0;0;0;0.467441042;0.532558958;0;0;1328;1513;0;8;0;6;545;0;0;0;35
20120201;13;14;25421;Sucesso;5;61;279;0;865;0.081350065;0.02316982;0.374886905;0.52059321;2068;589;9530;13234;0;19;0;40;6327;0;0;9;302
20120201;0;4;2046;ReprEvadiu;0;0;0;0;0;0;0.240957967;0.495112414;0.263929619;0;493;1013;540;0;7;0;7;884;0;0;0;21
20120201;6;17;15394;ReprEvadiu;0;1;0;0;0;0;0.102637391;0.329543978;0.567818631;0;1580;5073;8741;0;13;0;30;6177;0;0;0;108
20120201;3;9;7103;Sucesso;0;11;0;0;163;0.056314233;0.253695622;0.141911868;0.548078277;400;1802;1008;3893;0;16;0;11;913;0;0;7;89
20120201;5;27;56834;ReprEvadiu;10;29;0;12;2584;0;0.154748918;0.296354295;0.548896787;0;8795;16843;31196;0;34;0;121;23351;0;0;29;381
20120201;0;16;26910;ReprEvadiu;1;8;0;84;9818;0;0.176588629;0.087736901;0.73567447;0;4752;2361;19797;0;22;0;57;8364;0;0;97;155
20120201;14;18;26180;ReprEvadiu;2;11;3096;0;0;0;0.266539343;0.208403361;0.525057296;0;6978;5456;13746;0;33;0;149;11730;0;0;8;271
20120201;35;28;83345;ReprEvadiu;14;57;5146;104;12663;0;0.309868618;0.326942228;0.363189154;0;25826;27249;30270;0;28;0;112;20436;0;0;123;475
20120201;0;5;25049;ReprEvadiu;1;15;0;21;1311;0;0.613796958;0.182242804;0.203960238;0;15375;4565;5109;0;19;0;39;7679;0;0;24;206
20120201;1;10;12917;Sucesso;1;9;0;0;308;0.0298831;0;0.141828598;0.828288302;386;0;1832;10699;0;21;0;20;4772;0;0;5;98
20120201;4;21;24649;ReprEvadiu;1;9;0;0;190;0.036512637;0.333441519;0.473690616;0.156355227;900;8219;11676;3854;0;17;0;38;6977;0;0;3;152
20120201;0;10;31384;ReprEvadiu;2;13;0;16;1828;0;0.185827173;0.159189396;0.654983431;0;5832;4996;20556;0;27;0;68;10494;0;0;19;242
20120202;0;7;2335;ReprEvadiu;0;2;0;0;66;0;0;0.321627409;0.678372591;0;0;751;1584;0;3;0;4;181;0;0;0;24
20120202;7;22;46468;Sucesso;3;35;270;34;5139;0.085865542;0.044202462;0.083928725;0.786003271;3990;2054;3900;36524;0;19;0;75;21797;0;0;43;283
20120202;0;5;7093;ReprEvadiu;0;0;0;0;0;0;0.519244325;0.050613281;0.430142394;0;3683;359;3051;0;13;0;4;739;0;0;6;54
20120202;0;12;13140;ReprEvadiu;1;4;0;0;0;0;0.276788432;0.157305936;0.565905632;0;3637;2067;7436;0;15;0;12;2490;0;0;5;75
20120202;4;11;12595;Sucesso;1;8;15;0;0;0.024454148;0.127034538;0.528463676;0.320047638;308;1600;6656;4031;0;33;0;22;5202;0;0;5;97
20120202;6;7;15123;ReprEvadiu;3;29;22;0;360;0.028830259;0.238775375;0.345764729;0.386629637;436;3611;5229;5847;0;8;0;7;1514;0;0;7;106
20120202;0;9;3037;ReprEvadiu;0;12;0;0;311;0;0.133684557;0.644056635;0.222258808;0;406;1956;675;0;2;0;5;665;0;0;0;43
20120202;3;10;7050;ReprEvadiu;0;2;0;0;0;0.117163121;0;0.064680851;0.818156028;826;0;456;5768;0;12;0;20;2392;0;62;5;60
20120202;0;10;5345;ReprEvadiu;0;2;0;0;0;0;0.182413471;0.396632367;0.420954163;0;975;2120;2250;0;11;0;16;1529;0;0;2;43
20120202;3;10;12973;ReprEvadiu;0;3;0;15;5055;0;0.047020735;0.023124952;0.929854313;0;610;300;12063;0;8;0;12;1805;0;0;19;63
20120202;9;35;60811;Sucesso;4;72;568;10;5619;0;0.165019487;0.077601092;0.757379421;0;10035;4719;46057;0;26;0;112;10528;0;300;18;532
20120202;15;22;50390;Sucesso;6;63;356;29;5579;0;0.006529073;0.180075412;0.813395515;0;329;9074;40987;0;20;0;115;19415;0;0;41;472
20120202;7;22;40463;Sucesso;12;34;0;0;67;0.050614141;0.067073623;0.336801522;0.545510713;2048;2714;13628;22073;0;22;0;113;17432;0;17;27;325
20120202;0;9;19640;ReprEvadiu;1;19;0;16;4114;0;0.024898167;0.159114053;0.81598778;0;489;3125;16026;0;20;0;51;4904;0;0;19;214
20120202;1;23;28842;Sucesso;1;41;0;32;5292;0.024928923;0.060016642;0.524998266;0.390056168;719;1731;15142;11250;0;12;0;72;5251;0;0;39;327
20120202;4;19;19114;ReprEvadiu;1;16;0;0;25;0;0;0.09375327;0.90624673;0;0;1792;17322;0;18;0;34;4932;0;0;7;156
20120202;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120202;7;17;14356;ReprEvadiu;0;1;0;0;0;0;0.154430203;0.151713569;0.693856227;0;2217;2178;9961;0;12;0;12;3455;0;22;2;76
20120202;0;6;4490;ReprEvadiu;0;0;0;0;0;0;0;0.539420935;0.460579065;0;0;2422;2068;0;2;0;6;1457;0;0;0;20
20120202;8;23;42343;Sucesso;5;36;39;21;4694;0.007982429;0.187587086;0.266277779;0.538152705;338;7943;11275;22787;0;26;0;106;15075;0;12;31;303
20120202;5;24;16035;Sucesso;1;8;0;3;1089;0.042531961;0.018709074;0.378297474;0.56046149;682;300;6066;8987;0;17;0;20;1545;0;0;10;120
20120202;15;32;52384;Sucesso;3;43;412;28;8213;0;0.111388974;0.368032224;0.520578803;0;5835;19279;27270;0;29;0;168;17543;0;186;35;551
20120202;8;18;15703;ReprEvadiu;1;5;0;27;5315;0;0.167611284;0.202254346;0.630134369;0;2632;3176;9895;0;21;0;28;1529;0;0;34;106
20120202;0;18;13946;ReprEvadiu;0;2;0;0;1338;0;0.194464363;0.319159616;0.486376022;0;2712;4451;6783;0;5;0;24;4975;0;0;0;96
20120202;47;42;81814;Sucesso;9;73;2803;8;6041;0.013970714;0.103063045;0.204219327;0.678746914;1143;8432;16708;55531;0;57;0;97;21589;0;303;27;560
20120202;22;35;54415;Sucesso;12;51;2033;40;4886;0;0.197647707;0.25483782;0.547514472;0;10755;13867;29793;0;27;0;117;14088;0;0;56;446
20120202;28;28;63339;Sucesso;6;53;1850;80;6027;0.006252072;0.024013641;0.270102149;0.699632138;396;1521;17108;44314;0;24;0;113;22168;0;26;92;450
20120202;7;23;24267;Sucesso;1;24;795;0;0;0;0.516256645;0.460254667;0.023488688;0;12528;11169;570;0;22;0;51;9509;0;14;5;204
20120202;5;28;17900;ReprEvadiu;0;13;68;0;0;0.15424581;0.447430168;0.036871508;0.361452514;2761;8009;660;6470;0;20;0;26;5685;0;0;4;132
20120202;21;31;59131;Sucesso;14;83;704;0;0;0;0.325599094;0.433241447;0.24115946;0;19253;25618;14260;0;35;0;57;9572;0;300;18;528
20120202;10;13;35407;Sucesso;3;15;233;3;1745;0.181263592;0.308837236;0.171096111;0.338803062;6418;10935;6058;11996;0;28;0;125;20041;0;0;12;320
20120202;2;16;13100;ReprEvadiu;1;10;0;0;26;0;0.237633588;0.097175573;0.66519084;0;3113;1273;8714;0;17;0;21;3731;0;0;7;93
20120202;8;16;23681;ReprEvadiu;1;6;0;0;0;0.09623749;0.181960221;0.420717031;0.301085258;2279;4309;9963;7130;0;19;0;67;13071;0;0;3;160
20120202;0;11;9603;ReprEvadiu;0;0;0;0;0;0;0.142663751;0.373424971;0.483911278;0;1370;3586;4647;0;13;0;33;4520;0;0;0;104
20120202;9;17;26895;ReprEvadiu;0;8;44;0;29;0.103662391;0.070719465;0.121769846;0.703848299;2788;1902;3275;18930;0;29;0;163;13549;0;25;4;319
20120202;2;15;22379;ReprEvadiu;0;32;1116;0;1214;0;0;0.362795478;0.637204522;0;0;8119;14260;0;14;0;29;2639;0;0;2;200
20120202;1;15;14378;ReprEvadiu;0;3;0;19;3361;0;0.085825567;0.164278759;0.749895674;0;1234;2362;10782;0;11;0;29;2880;0;0;19;95
20120202;4;17;8614;Sucesso;0;1;0;0;0;0.035175296;0.057348502;0.383097283;0.524378918;303;494;3300;4517;0;12;0;11;1379;0;0;2;47
20120202;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120202;5;19;22321;Sucesso;3;24;0;0;142;0.038573541;0.015501098;0.241431835;0.704493526;861;346;5389;15725;0;19;0;31;5203;0;0;5;175
20120202;3;11;11236;ReprEvadiu;0;4;0;0;0;0;0.475970096;0.067372731;0.456657173;0;5348;757;5131;0;23;0;24;2741;0;0;6;93
20120202;14;20;62625;Sucesso;8;53;2953;0;1319;0.068471058;0.094738523;0.208271457;0.628518962;4288;5933;13043;39361;0;36;0;110;23465;0;0;12;393
20120202;0;7;3045;ReprEvadiu;0;2;0;0;339;0;0.102463054;0.37635468;0.521182266;0;312;1146;1587;0;2;0;2;315;0;0;0;26
20120202;0;2;2148;ReprEvadiu;0;3;0;0;21;0;0.57867784;0.358007449;0.063314711;0;1243;769;136;0;0;0;6;416;0;0;0;32
20120202;11;33;31587;Sucesso;0;3;0;2;1771;0;0.280621775;0.062430747;0.656947478;0;8864;1972;20751;0;16;0;83;10247;0;67;6;221
20120202;6;13;16344;ReprEvadiu;2;23;0;51;3759;0.050660793;0;0.020068527;0.92927068;828;0;328;15188;0;21;0;16;2109;0;0;59;151
20120202;0;5;5531;ReprEvadiu;0;5;0;2;458;0;0.230699693;0.506418369;0.262881938;0;1276;2801;1454;0;15;0;18;820;0;0;4;81
20120202;10;25;23850;ReprEvadiu;0;25;66;0;0;0;0.241844864;0.643396226;0.11475891;0;5768;15345;2737;0;26;0;41;3595;0;0;4;207
20120202;4;8;5993;ReprEvadiu;0;5;0;0;0;0;0.050058401;0.061404972;0.888536626;0;300;368;5325;0;10;0;14;2453;0;0;4;61
20120202;3;10;8045;Sucesso;1;3;0;0;0;0;0.170416408;0.214170292;0.6154133;0;1371;1723;4951;0;11;0;16;2757;0;0;5;73
20120202;0;8;4318;ReprEvadiu;0;8;0;3;637;0;0.288791107;0.258916165;0.452292728;0;1247;1118;1953;0;0;0;2;364;0;0;3;37
20120202;1;2;1451;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;1451;0;0;0;6;1278;0;0;0;11
20120202;11;19;20699;Sucesso;0;21;9;0;514;0.10251703;0.015169815;0.517754481;0.364558674;2122;314;10717;7546;0;15;0;32;8860;0;0;4;173
20120202;8;18;12141;ReprEvadiu;0;2;0;4;1166;0.251709085;0.024709661;0.308706037;0.414875216;3056;300;3748;5037;0;5;0;23;6243;0;0;8;61
20120202;4;26;39456;Sucesso;1;21;603;0;952;0;0.028056569;0.008667883;0.963275547;0;1107;342;38007;0;17;0;89;18336;0;0;5;262
20120202;0;13;12666;ReprEvadiu;1;10;0;0;997;0.031817464;0.031896416;0.267566714;0.668719406;403;404;3389;8470;0;10;0;24;5628;0;0;3;87
20120202;4;16;17322;Sucesso;1;5;0;0;0;0;0.069449255;0.19125967;0.739291075;0;1203;3313;12806;0;5;0;73;9519;0;0;5;143
20120202;1;19;10383;Sucesso;1;5;0;0;0;0;0;0.169411538;0.830588462;0;0;1759;8624;0;7;0;24;3648;0;0;5;76
20120202;0;6;10343;ReprEvadiu;0;4;0;3;244;0.141931741;0;0;0.858068259;1468;0;0;8875;0;1;0;26;5048;0;0;3;65
